app_name,task_desc,hash,n_actions,actions,groundtruth,guardian,guardian_strict_eval,guardian_action_eval
messenger,Switch custom colors to light and save it,0f81096de2e16d025f271c68ef8748f032784d2289de40284a8230ff84e953f5,7,"[{'action': 'click', 'text': None, 'content-desc': 'Settings', 'input_text': None}, {'action': 'click', 'text': 'Customize colors', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Theme', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Light', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Save', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Settings""
- ACTION 2: touched on a button that has text ""Customize colors""
- ACTION 3: touched on a button that has text ""Theme""
- ACTION 4: touched on a button that has text ""OK""
- ACTION 5: touched on a button that has text ""Light""
- ACTION 6: touched on a button that has content-desc ""Save""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: pressed ""BACK"" button to navigate back
-ACTION 3: touched on button that has content-desc ""Settings""
-ACTION 4: touched on button that has text ""Customize colors""
-ACTION 5: touched on button that has text ""Theme""
-ACTION 6: touched on button that has text ""Custom""
-ACTION 7: touched on button that has text ""Theme""
-ACTION 8: touched on button that has text ""Light""
-ACTION 9: touched on button that has text ""Theme""
-ACTION 10: touched on button that has text ""Auto light / dark""
-ACTION 11: touched on button that has text ""Theme""
-ACTION 12: touched on button that has text ""White""
-ACTION 13: touched on button that has text ""Theme""
-ACTION 14: touched on button that has text ""System default (Material You)""
-ACTION 15: touched on button that has text ""Theme""
- ACTION 16: Task completed?
",0,"[false, false, true, true, true, true, false, true, false, false, false, false, false, false, false]"
messenger,adjust font size to medium,b7eb7481a4aa9f544515409d0872feeef58d25ae925dffb691f72a99876643db,4,"[{'action': 'click', 'text': None, 'content-desc': 'Settings', 'input_text': None}, {'action': 'click', 'text': 'Font size', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Medium', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Settings""
- ACTION 2: touched on a button that has text ""Font size""
- ACTION 3: touched on a button that has text ""Medium""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: pressed ""BACK"" button to navigate back
-ACTION 3: touched on button that has content-desc ""Settings""
-ACTION 4: touched on button that has text ""Font size""
-ACTION 5: touched on button that has text ""Medium""
-ACTION 6: touched on button that has text ""Customize colors""
-ACTION 7: touched on button that has text ""Theme""
-ACTION 8: touched on button that has text ""Custom""
-ACTION 9: touched on button that has text ""Theme""
-ACTION 10: touched on button that has text ""System default (Material You)""
-ACTION 11: touched on button that has text ""Theme""
-ACTION 12: touched on button that has text ""Auto light / dark""
-ACTION 13: touched on button that has text ""Theme""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has text ""Theme""
- ACTION 16: Task completed?
",0,"[false, false, true, true, true, false, false, false, false, false, false, false, false, false, false]"
messenger,call Alice,61dd43c18f96d905f5e3168f306383d5786b80b588094eaa1875f2facae65f9f,4,"[{'action': 'click', 'text': 'Alice', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Dial number', 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Call number', 'input_text': None}]","- ACTION 1: touched on a button that has text ""Alice""
- ACTION 2: touched on a button that has content-desc ""Dial number""
- ACTION 3: touched on a button that has content-desc ""Call number""
","-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: touched on button that has content-desc ""Dial number""
-ACTION 3: touched on button that has content-desc ""Add Person""
-ACTION 4: touched on button that has content-desc ""OK""
-ACTION 5: touched on button that has content-desc ""More options""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: filled a focused textfield that has text ""Search"" with the text ""Alice""
-ACTION 9: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 10: touched on button that has text ""Stephen Bob""
-ACTION 11: touched on button that has content-desc ""Dial number""
-ACTION 12: touched on button that has content-desc ""Add Person""
-ACTION 13: touched on button that has content-desc ""Dial number""
-ACTION 14: touched on button that has content-desc ""Add Person""
-ACTION 15: touched on button that has content-desc ""Attachment""
- ACTION 16: Task completed?
",0,"[false, true, false, false, false, false, false, false, false, false, false, false, false, false, false]"
messenger,change the name of the chat with Alice to 'team_discussion',6ca764fb5413b5cfc97e6a8f60b1d5f0a778160e9985517f64f0ee842dbaa5c2,7,"[{'action': 'click', 'text': 'Alice', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Conversation details', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Alice', 'content-desc': None, 'input_text': None}, {'action': 'set_text', 'text': 'Conversation name', 'content-desc': None, 'input_text': 'team_discussion'}, {'action': 'click', 'text': 'go back', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Alice""
- ACTION 2: touched on a button that has content-desc ""More options""
- ACTION 3: touched on a button that has text ""Conversation details""
- ACTION 4: touched on a button that has text ""Alice""
- ACTION 5: filled a focused textfield that has text ""Conversation name"" with the text ""team_discussion""
- ACTION 6: touched on a button that has text ""go back""
","-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Conversation details""
-ACTION 4: touched on button that has text ""MyDearAlice""
-ACTION 5: filled a focused textfield that has text ""MyDearAlice"" with the text ""team_discussion""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: touched on button that has text ""Alice""
-ACTION 8: touched on button that has class name ""android.widget.ImageButton""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has text ""Stephen Bob""
-ACTION 11: touched on button that has content-desc ""More options""
-ACTION 12: touched on button that has text ""Conversation details""
-ACTION 13: touched on button that has text ""Stephen Bob""
-ACTION 14: filled a focused textfield that has text ""Conversation name"" with the text ""team_discussion""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[false, true, true, false, false, false, true, false, false, false, false, false, false, true, false]"
messenger,find messages with Alice,5f8ac37034e45b8fba5ff89adb0da2124375e2af0a86b87a6ed4e3d36e6daa65,2,"[{'action': 'click', 'text': 'Alice', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Alice""
","-ACTION 1: filled a focused textfield that has text ""Search"" with the text ""Alice""
-ACTION 2: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 3: touched on button that has text ""MyDearAlice""
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: touched on button that has text ""Stephen Bob""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: touched on button that has text ""Jade Green""
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: touched on button that has resource-id ""conversations_fab""
-ACTION 10: touched on button that has text ""Alice""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has text ""Alice""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has text ""Stephen Bob""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, true, false, false, false, false, false]"
messenger,show a character counter at writing messages,77efb222a7b1bf00ee16b7b841d1ab95952a91ae2a316d6a76301526022f9e43,3,"[{'action': 'click', 'text': None, 'content-desc': 'Settings', 'input_text': None}, {'action': 'click', 'text': 'Show a character counter at writing messages', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Settings""
- ACTION 2: touched on a button that has text ""Show a character counter at writing messages""
","-ACTION 1: touched on button that has text ""MyDearAlice""
-ACTION 2: filled a focused textfield that has text ""Hello, how are you today?HeMorningllo, this is a test message."" with the text ""Hello, this is a test message.""
-ACTION 3: touched on button that has text ""This is a new message""
-ACTION 4: touched on button that has text ""Hello world""
-ACTION 5: touched on button that has text ""Hello world""
-ACTION 6: touched on button that has text ""This is a new message""
-ACTION 7: touched on button that has text ""I love you""
-ACTION 8: touched on button that has text ""Morning""
-ACTION 9: touched on button that has text ""I love you""
-ACTION 10: touched on button that has content-desc ""OK""
-ACTION 11: touched on button that has class name ""android.widget.RelativeLayout""
-ACTION 12: touched on button that has text ""Morning""
-ACTION 13: touched on button that has class name ""android.widget.ImageButton""
-ACTION 14: touched on button that has text ""Stephen Bob""
-ACTION 15: filled a focused textfield that has text ""Type a message"" with the text ""Hello, how are you today?""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
messenger,view messages with Bob,62c14ac2217b0e4163ef3df119f940838addccc1fd5a77f6f7c223a6659e826e,2,"[{'action': 'click', 'text': 'Bob', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Bob""
","-ACTION 1: touched on button that has text ""Stephen Bob""
-ACTION 2: touched on button that has text ""Hello""
-ACTION 3: touched on button that has text ""Hello""
-ACTION 4: touched on button that has text ""07.09, 09:20 PM""
-ACTION 5: touched on button that has content-desc ""More options""
-ACTION 6: touched on button that has text ""Conversation details""
-ACTION 7: touched on button that has text ""Stephen Bob""
-ACTION 8: touched on button that has text ""Stephen Bob""
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: touched on button that has class name ""android.widget.ImageButton""
-ACTION 11: touched on button that has content-desc ""Add Person""
-ACTION 12: touched on button that has text ""Hello""
-ACTION 13: touched on button that has text ""Hello""
-ACTION 14: filled a focused textfield that has text ""Type a message"" with the text ""Bob""
-ACTION 15: touched on button that has text ""07.09, 09:20 PM""
- ACTION 16: Task completed?
",0,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
musicplayer,"Search for the song ""test1"" and play it",697e357f2456163efe9e4acfd6d6334bb527d636275842f404f504d147f81b1f,3,"[{'action': 'set_text', 'text': 'Search', 'content-desc': None, 'input_text': 'test1'}, {'action': 'click', 'text': 'test1', 'content-desc': None, 'input_text': None}]","- ACTION 1: filled a focused textfield that has text ""Search"" with the text ""test1""
- ACTION 2: touched on a button that has text ""test1""
","-ACTION 1: filled a focused textfield that has text ""Search"" with the text ""test1""
-ACTION 2: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 3: touched on button that has content-desc ""More options""
-ACTION 4: touched on button that has text ""Settings""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""Tracks""
-ACTION 7: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 8: filled a focused textfield that has text ""Search"" with the text ""test1""
-ACTION 9: touched on button that has content-desc ""More options""
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has text ""test1 (1)""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[true, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
musicplayer,"change the mode to ""Hip Hop""",fe617a743bb3c80e3a57688253bbe289bdf33316dd28921f8235b5153fbb2a16,4,"[{'action': 'click', 'text': None, 'content-desc': 'Equalizer', 'input_text': None}, {'action': 'click', 'text': 'Normal', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Hip Hop', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Equalizer""
- ACTION 2: touched on a button that has text ""Normal""
- ACTION 3: touched on a button that has text ""Hip Hop""
","-ACTION 1: touched on button that has text ""Playlists""
-ACTION 2: touched on button that has content-desc ""More options""
-ACTION 3: touched on button that has text ""Settings""
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: touched on button that has content-desc ""Equalizer""
-ACTION 6: touched on button that has text ""Normal""
-ACTION 7: touched on button that has text ""Hip Hop""
-ACTION 8: touched on button that has text ""Hip Hop""
-ACTION 9: touched on button that has text ""Custom""
-ACTION 10: touched on button that has text ""Custom""
-ACTION 11: touched on button that has text ""Dance""
-ACTION 12: touched on button that has text ""Dance""
-ACTION 13: touched on button that has text ""Rock""
-ACTION 14: touched on button that has text ""Rock""
-ACTION 15: touched on button that has text ""Pop""
- ACTION 16: Task completed?
",0,"[false, false, false, false, true, true, true, false, false, false, false, false, false, false, false]"
musicplayer,change the theme of the Music player app to light and save it,b523eec53954918adec8d1e63cbaad7f3852641fb345269b3fb635c2769787ac,8,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Customize colors', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Theme', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Light', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Save', 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Customize colors""
- ACTION 4: touched on a button that has text ""Theme""
- ACTION 5: touched on a button that has text ""OK""
- ACTION 6: touched on a button that has text ""Light""
- ACTION 7: touched on a button that has content-desc ""Save""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Customize colors""
-ACTION 4: touched on button that has text ""Theme""
-ACTION 5: touched on button that has text ""Light""
-ACTION 6: touched on button that has text ""Text color""
-ACTION 7: filled a focused textfield that has text ""2D2D2D"" with the text ""#FFFFFF""
-ACTION 8: touched on button that has text ""OK""
-ACTION 9: touched on button that has text ""Background color""
-ACTION 10: filled a focused textfield that has text ""FFFFFF"" with the text ""#FFFFFF""
-ACTION 11: touched on button that has text ""OK""
-ACTION 12: touched on button that has text ""Primary color""
-ACTION 13: touched on button that has text ""OK""
-ACTION 14: touched on button that has text ""App icon color""
-ACTION 15: touched on button that has text ""OK""
- ACTION 16: Task completed?
",0,"[true, true, true, true, true, false, false, true, false, false, false, false, false, false, false]"
musicplayer,check the 'Recordings' in the Folders,9915f9d815a63b6d62c9a5bf76838efee4a30067d20e14553c89d22533c3d18b,3,"[{'action': 'click', 'text': 'Folders', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Recordings', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Folders""
- ACTION 2: touched on a button that has text ""Recordings""
","-ACTION 1: touched on button that has text ""Folders""
-ACTION 2: touched on button that has text ""Recordings""
-ACTION 3: touched on button that has text ""test1""
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: touched on button that has text ""test2""
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: touched on button that has content-desc ""Search""
-ACTION 8: touched on button that has content-desc ""Sort by""
-ACTION 9: touched on button that has text ""Title""
-ACTION 10: touched on button that has text ""Use for this folder only""
-ACTION 11: touched on button that has text ""Artist""
-ACTION 12: touched on button that has text ""Duration""
-ACTION 13: touched on button that has text ""Track number""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has content-desc ""Collapse""
- ACTION 16: Task completed?
",0,"[true, true, false, false, false, false, false, false, false, false, false, false, false, false, false]"
musicplayer,play 'test1' in recordings and set the loop mode to 'loop the current song',ef11f3bc3f12ccae8b54203dd29c0f4bc5ad85facf2dcb9eb2efe39b6385b3ba,5,"[{'action': 'click', 'text': 'Recordings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': '0', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Repeat all', 'input_text': None}, {'action': 'click', 'text': None, 'content-desc': 'Repeat current song', 'input_text': None}]","- ACTION 1: touched on a button that has text ""Recordings""
- ACTION 2: touched on a button that has text ""0""
- ACTION 3: touched on a button that has content-desc ""Repeat all""
- ACTION 4: touched on a button that has content-desc ""Repeat current song""
","-ACTION 1: touched on button that has text ""Recordings""
-ACTION 2: touched on button that has text ""test1""
-ACTION 3: touched on button that has content-desc ""Repeat current song""
-ACTION 4: touched on button that has text ""Next: 2024_09_11_03_29_59""
-ACTION 5: touched on button that has text ""2024_09_11_03_30_02""
-ACTION 6: touched on button that has text ""2024_09_11_03_29_59""
-ACTION 7: touched on button that has content-desc ""Search""
-ACTION 8: touched on button that has text ""2024_09_11_03_30_02""
-ACTION 9: touched on button that has text ""2024_09_11_03_29_59""
-ACTION 10: touched on button that has content-desc ""More options""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has class name ""android.widget.ImageButton""
-ACTION 15: touched on button that has text ""Next: 2024_09_11_03_30_02""
- ACTION 16: Task completed?
",0,"[true, false, true, false, false, false, false, false, false, false, false, false, false, false, false]"
musicplayer,"play the song ""test1"" in the tracks",76138d039d0042ac2789183169d99272b01c0e0dbb7cfb137d6d693c58521430,3,"[{'action': 'click', 'text': 'Tracks', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'test1', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has text ""Tracks""
- ACTION 2: touched on a button that has text ""test1""
","-ACTION 1: touched on button that has text ""Tracks""
-ACTION 2: touched on button that has text ""test1 (1)""
-ACTION 3: touched on button that has content-desc ""Play / Pause""
-ACTION 4: pressed ""BACK"" button to navigate back
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: pressed ""BACK"" button to navigate back
-ACTION 7: pressed ""BACK"" button to navigate back
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: pressed ""BACK"" button to navigate back
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[true, false, false, false, false, false, false, false, false, false, false, false, false, false, false]"
musicplayer,set the sleep timer for five minutes,c645982ae198781922109decb29d494c1a7b378d31829ed1edfda1d830502738,4,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Sleep timer', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': '5 minutes', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Sleep timer""
- ACTION 3: touched on a button that has text ""5 minutes""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Sleep timer""
-ACTION 3: touched on button that has text ""5 minutes""
-ACTION 4: touched on button that has content-desc ""Equalizer""
-ACTION 5: touched on button that has class name ""android.widget.ImageButton""
-ACTION 6: touched on button that has content-desc ""Sort by""
-ACTION 7: touched on button that has text ""OK""
-ACTION 8: touched on button that has resource-id ""top_toolbar_search_icon""
-ACTION 9: touched on button that has resource-id ""current_track_play_pause""
-ACTION 10: filled a focused textfield that has text ""Search"" with the text ""5 minutes""
-ACTION 11: touched on button that has text ""Sleep timer""
-ACTION 12: touched on button that has content-desc ""More options""
-ACTION 13: touched on button that has text ""Sleep timer""
-ACTION 14: touched on button that has text ""5 minutes""
-ACTION 15: touched on button that has resource-id ""sleep_timer_stop""
- ACTION 16: Task completed?
",0,"[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]"
musicplayer,set the song to gapless playback,232f72dc95e9f33cbb7c681fe465643a68b1196e4d4dfc0b84261447723a0313,4,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Gapless playback', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Gapless playback""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Gapless playback""
-ACTION 4: touched on button that has text ""Language""
-ACTION 5: touched on button that has text ""Customize colors""
-ACTION 6: touched on button that has class name ""android.widget.ImageButton""
-ACTION 7: touched on button that has text ""Swap previous/next headphone buttons""
-ACTION 8: pressed ""BACK"" button to navigate back
-ACTION 9: touched on button that has content-desc ""Equalizer""
-ACTION 10: pressed ""BACK"" button to navigate back
-ACTION 11: touched on button that has resource-id ""current_track_play_pause""
-ACTION 12: touched on button that has text ""All tracks""
-ACTION 13: touched on button that has resource-id ""current_track_play_pause""
-ACTION 14: touched on button that has content-desc ""More options""
-ACTION 15: pressed ""BACK"" button to navigate back
- ACTION 16: Task completed?
",0,"[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]"
musicplayer,sort by year in descending order,4373e267cc50985b653264e41e0dcf7b2d2d377a42187889043f6176ca379901,5,"[{'action': 'click', 'text': None, 'content-desc': 'Sort by', 'input_text': None}, {'action': 'click', 'text': 'Year', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Descending', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Sort by""
- ACTION 2: touched on a button that has text ""Year""
- ACTION 3: touched on a button that has text ""Descending""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has content-desc ""Sort by""
-ACTION 2: touched on button that has text ""Descending""
-ACTION 3: touched on button that has text ""Ascending""
-ACTION 4: touched on button that has text ""Title""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""Albums""
-ACTION 7: touched on button that has content-desc ""Sort by""
-ACTION 8: touched on button that has text ""Year""
-ACTION 9: touched on button that has text ""Descending""
-ACTION 10: touched on button that has text ""Ascending""
-ACTION 11: touched on button that has text ""Title""
-ACTION 12: pressed ""BACK"" button to navigate back
-ACTION 13: touched on button that has text ""Playlists""
-ACTION 14: touched on button that has content-desc ""Sort by""
-ACTION 15: touched on button that has text ""Descending""
- ACTION 16: Task completed?
",0,"[true, true, false, false, false, false, false, true, false, false, false, false, false, false, false]"
notes,Adjust the fontsize of the Notes app to 125%,cef0bd4a2fbe055f9cdb9d4e4ae38029d356963fbe1254d82948c32737f923ea,5,"[{'action': 'click', 'text': None, 'content-desc': 'More options', 'input_text': None}, {'action': 'click', 'text': 'Settings', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'Font size', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': '125%', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""More options""
- ACTION 2: touched on a button that has text ""Settings""
- ACTION 3: touched on a button that has text ""Font size""
- ACTION 4: touched on a button that has text ""125%""
","-ACTION 1: touched on button that has content-desc ""More options""
-ACTION 2: touched on button that has text ""Settings""
-ACTION 3: touched on button that has text ""Font size""
-ACTION 4: touched on button that has text ""125%""
-ACTION 5: touched on button that has text ""Customize colors""
-ACTION 6: touched on button that has text ""Theme""
-ACTION 7: touched on button that has text ""OK""
-ACTION 8: touched on button that has text ""Custom""
-ACTION 9: touched on button that has text ""Theme""
-ACTION 10: touched on button that has text ""System default (Material You)""
-ACTION 11: touched on button that has text ""Theme""
-ACTION 12: touched on button that has text ""Auto light / dark""
-ACTION 13: touched on button that has text ""Theme""
-ACTION 14: pressed ""BACK"" button to navigate back
-ACTION 15: touched on button that has text ""Theme""
- ACTION 16: Task completed?
",0,"[true, true, true, true, false, false, false, false, false, false, false, false, false, false, false]"
notes,Create a checklist note called 'NewCheckList',8447e4449d7c16fbbd50b9d8e1a882a24175c59c79c6af41e0b730d18421b175,5,"[{'action': 'click', 'text': None, 'content-desc': 'Create a new note', 'input_text': None}, {'action': 'set_text', 'text': 'Label', 'content-desc': None, 'input_text': 'NewCheckList'}, {'action': 'click', 'text': 'Checklist', 'content-desc': None, 'input_text': None}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}]","- ACTION 1: touched on a button that has content-desc ""Create a new note""
- ACTION 2: filled a focused textfield that has text ""Label"" with the text ""NewCheckList""
- ACTION 3: touched on a button that has text ""Checklist""
- ACTION 4: touched on a button that has text ""OK""
","-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Checklist""
-ACTION 3: touched on button that has text ""Text note""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""NewCheckList""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has content-desc ""More options""
-ACTION 7: touched on button that has text ""Create shortcut""
-ACTION 8: touched on button that has content-desc ""Open note""
-ACTION 9: touched on button that has text ""Create a new note""
-ACTION 10: touched on button that has text ""Checklist""
-ACTION 11: touched on button that has text ""Text note""
-ACTION 12: filled a focused textfield that has text ""Label"" with the text ""NewCheckList""
-ACTION 13: pressed ""BACK"" button to navigate back
-ACTION 14: touched on button that has text ""General note""
-ACTION 15: touched on button that has text ""Diary""
- ACTION 16: Task completed?
",0,"[true, true, false, true, false, false, false, false, false, false, false, false, false, false, false]"
notes,Create a new note called 'test' and type '123456',ddd27aa5b2aaa203fdf03d98f8be7c5d111745fb18c90c7cd2a24712b7c4e1f0,5,"[{'action': 'click', 'text': None, 'content-desc': 'Create a new note', 'input_text': None}, {'action': 'set_text', 'text': 'Label', 'content-desc': None, 'input_text': 'test'}, {'action': 'click', 'text': 'OK', 'content-desc': None, 'input_text': None}, {'action': 'set_text', 'text': 'Insert text here', 'content-desc': None, 'input_text': '123456'}]","- ACTION 1: touched on a button that has content-desc ""Create a new note""
- ACTION 2: filled a focused textfield that has text ""Label"" with the text ""test""
- ACTION 3: touched on a button that has text ""OK""
- ACTION 4: filled a focused textfield that has text ""Insert text here"" with the text ""123456""
","-ACTION 1: touched on button that has content-desc ""Create a new note""
-ACTION 2: touched on button that has text ""Text note""
-ACTION 3: touched on button that has text ""Checklist""
-ACTION 4: filled a focused textfield that has text ""Label"" with the text ""test""
-ACTION 5: pressed ""BACK"" button to navigate back
-ACTION 6: touched on button that has text ""test""
-ACTION 7: touched on button that has content-desc ""Create a new note""
-ACTION 8: touched on button that has text ""Text note""
-ACTION 9: touched on button that has text ""Checklist""
-ACTION 10: filled a focused textfield that has text ""Label"" with the text ""test""
-ACTION 11: pressed ""BACK"" button to navigate back
-ACTION 12: touched on button that has text ""General note""
-ACTION 13: touched on button that has content-desc ""Open note""
-ACTION 14: touched on button that has text ""Create a new note""
-ACTION 15: touched on button that has text ""Text note""
- ACTION 16: Task completed?
",0,"[true, false, false, true, false, true, false, false, false, false, false, false, false, false, false]"
